ID	PRIMER	ERROR
ERR346600.7395	VH-FW16	0.6363636363636364
ERR346600.7404	VH-FW9	0.7
ERR346600.7406	VH-FW9	0.65
ERR346600.7392	VH-FW17	0.6
ERR346600.7409	VH-FW16	0.6363636363636364
ERR346600.7401	VH-FW17	0.6
ERR346600.7408	VH-FW16	0.6363636363636364
ERR346600.7412	VH-FW9	0.65
ERR346600.7405	VH-FW17	0.6
ERR346600.7417	VH-FW9	0.7
ERR346600.7403	VH-FW16	0.6363636363636364
ERR346600.7427	VH-FW9	0.65
ERR346600.7411	VH-FW9	0.65
ERR346600.7418	VH-FW9	0.65
ERR346600.7416	VH-FW16	0.6363636363636364
ERR346600.7420	VH-FW16	0.6818181818181819
ERR346600.7414	VH-FW16	0.6363636363636364
ERR346600.7400	VH-FW16	0.6818181818181819
ERR346600.7415	VH-FW9	0.65
ERR346600.7410	VH-FW16	0.6363636363636364
ERR346600.7413	VH-FW9	0.7
ERR346600.7424	VH-FW16	0.6363636363636364
ERR346600.7422	VH-FW16	0.6818181818181819
ERR346600.7432	VH-FW13	0.55
ERR346600.7425	VH-FW16	0.6818181818181819
ERR346600.7429	VH-FW16	0.6363636363636364
ERR346600.7421	VH-FW9	0.7
ERR346600.7426	VH-FW16	0.6818181818181819
ERR346600.7438	VH-FW16	0.6818181818181819
ERR346600.7419	VH-FW17	0.6
ERR346600.7428	VH-FW16	0.6363636363636364
ERR346600.7436	VH-FW9	0.65
ERR346600.7433	VH-FW9	0.65
ERR346600.7430	VH-FW9	0.7
ERR346600.7441	VH-FW16	0.6818181818181819
ERR346600.7439	VH-FW17	0.6
ERR346600.7443	VH-FW16	0.6818181818181819
ERR346600.7442	VH-FW17	0.65
ERR346600.7435	VH-FW16	0.5909090909090908
ERR346600.7446	VH-FW9	0.7
ERR346600.7434	VH-FW16	0.6363636363636364
ERR346600.7431	VH-FW9	0.7
ERR346600.7448	VH-FW9	0.7
ERR346600.7444	VH-FW16	0.6363636363636364
ERR346600.7457	VH-FW9	0.7
ERR346600.7450	VH-FW9	0.7
ERR346600.7447	VH-FW16	0.6818181818181819
ERR346600.7423	VH-FW16	0.6363636363636364
ERR346600.7451	VH-FW16	0.6818181818181819
ERR346600.7440	VH-FW16	0.6363636363636364
ERR346600.7453	VH-FW9	0.65
ERR346600.7445	VH-FW16	0.6818181818181819
ERR346600.7456	VH-FW9	0.65
ERR346600.7469	VH-FW9	0.65
ERR346600.7454	VH-FW16	0.5454545454545454
ERR346600.7455	VH-FW16	0.6363636363636364
ERR346600.7458	VH-FW16	0.5909090909090908
ERR346600.7463	VH-FW16	0.6363636363636364
ERR346600.7452	VH-FW9	0.65
ERR346600.7461	VH-FW16	0.6363636363636364
ERR346600.7472	VH-FW9	0.65
ERR346600.7459	VH-FW16	0.6363636363636364
ERR346600.7462	VH-FW16	0.6363636363636364
ERR346600.7466	VH-FW17	0.65
ERR346600.7464	VH-FW16	0.6363636363636364
ERR346600.7449	VH-FW16	0.6818181818181819
ERR346600.7477	VH-FW17	0.6
ERR346600.7475	VH-FW1	0.55
ERR346600.7473	VH-FW16	0.6818181818181819
ERR346600.7468	VH-FW16	0.5909090909090908
ERR346600.7474	VH-FW16	0.5909090909090908
ERR346600.7465	VH-FW16	0.5909090909090908
ERR346600.7460	VH-FW17	0.65
ERR346600.7488	VH-FW17	0.6
ERR346600.7471	VH-FW17	0.6
ERR346600.7483	VH-FW16	0.6363636363636364
ERR346600.7470	VH-FW9	0.7
ERR346600.7486	VH-FW9	0.7
ERR346600.7487	VH-FW16	0.6363636363636364
ERR346600.7484	VH-FW16	0.6363636363636364
ERR346600.7489	VH-FW17	0.65
ERR346600.7480	VH-FW9	0.7
ERR346600.7478	VH-FW16	0.6363636363636364
ERR346600.7495	VH-FW16	0.5909090909090908
ERR346600.7492	VH-FW9	0.65
ERR346600.7467	VH-FW9	0.7
ERR346600.7481	VH-FW16	0.6363636363636364
ERR346600.7493	VH-FW9	0.7
ERR346600.7494	VH-FW9	0.7
ERR346600.7502	VH-FW16	0.6363636363636364
ERR346600.7485	VH-FW16	0.5909090909090908
ERR346600.7482	VH-FW16	0.6363636363636364
ERR346600.7479	VH-FW16	0.6363636363636364
ERR346600.7501	VH-FW17	0.6
ERR346600.7503	VH-FW16	0.6818181818181819
ERR346600.7498	VH-FW16	0.6363636363636364
ERR346600.7476	VH-FW17	0.6
ERR346600.7491	VH-FW17	0.6
ERR346600.7507	VH-FW16	0.6818181818181819
ERR346600.7505	VH-FW9	0.7
ERR346600.7510	VH-FW17	0.6
ERR346600.7508	VH-FW9	0.65
ERR346600.7512	VH-FW17	0.6
ERR346600.7499	VH-FW9	0.65
ERR346600.7506	VH-FW16	0.6363636363636364
ERR346600.7497	VH-FW17	0.6
ERR346600.7511	VH-FW9	0.65
ERR346600.7523	VH-FW9	0.65
ERR346600.7500	VH-FW16	0.6363636363636364
ERR346600.7518	VH-FW9	0.65
ERR346600.7509	VH-FW17	0.65
ERR346600.7496	VH-FW16	0.6363636363636364
ERR346600.7513	VH-FW9	0.65
ERR346600.7519	VH-FW16	0.6818181818181819
ERR346600.7517	VH-FW16	0.6363636363636364
ERR346600.7516	VH-FW9	0.65
ERR346600.7526	VH-FW17	0.65
ERR346600.7515	VH-FW16	0.5909090909090908
ERR346600.7514	VH-FW16	0.6363636363636364
ERR346600.7524	VH-FW16	0.6363636363636364
ERR346600.7533	VH-FW16	0.6363636363636364
ERR346600.7522	VH-FW16	0.5909090909090908
ERR346600.7531	VH-FW16	0.6363636363636364
ERR346600.7532	VH-FW16	0.6363636363636364
ERR346600.7528	VH-FW9	0.65
ERR346600.7520	VH-FW17	0.65
ERR346600.7527	VH-FW17	0.6
ERR346600.7525	VH-FW17	0.65
ERR346600.7536	VH-FW16	0.6818181818181819
ERR346600.7538	VH-FW16	0.6363636363636364
ERR346600.7529	VH-FW9	0.65
ERR346600.7545	VH-FW9	0.7
ERR346600.7549	VH-FW16	0.6363636363636364
ERR346600.7534	VH-FW16	0.5909090909090908
ERR346600.7535	VH-FW16	0.6363636363636364
ERR346600.7521	VH-FW9	0.7
ERR346600.7542	VH-FW16	0.6818181818181819
ERR346600.7530	VH-FW16	0.6818181818181819
ERR346600.7543	VH-FW16	0.6818181818181819
ERR346600.7548	VH-FW16	0.6818181818181819
ERR346600.7541	VH-FW17	0.6
ERR346600.7552	VH-FW17	0.65
ERR346600.7539	VH-FW16	0.6363636363636364
ERR346600.7544	VH-FW9	0.7
ERR346600.7546	VH-FW16	0.5909090909090908
ERR346600.7551	VH-FW16	0.6363636363636364
ERR346600.7557	VH-FW16	0.6363636363636364
ERR346600.7559	VH-FW16	0.6818181818181819
ERR346600.7554	VH-FW16	0.6818181818181819
ERR346600.7561	VH-FW17	0.65
ERR346600.7553	VH-FW9	0.65
ERR346600.7567	VH-FW16	0.6363636363636364
ERR346600.7547	VH-FW17	0.6
ERR346600.7556	VH-FW17	0.6
ERR346600.7540	VH-FW9	0.7
ERR346600.7565	VH-FW17	0.6
ERR346600.7563	VH-FW16	0.6363636363636364
ERR346600.7566	VH-FW16	0.5909090909090908
ERR346600.7555	VH-FW16	0.6363636363636364
ERR346600.7562	VH-FW9	0.65
ERR346600.7550	VH-FW16	0.6363636363636364
ERR346600.7569	VH-FW16	0.5909090909090908
ERR346600.7577	VH-FW16	0.6818181818181819
ERR346600.7571	VH-FW9	0.7
ERR346600.7572	VH-FW16	0.6818181818181819
ERR346600.7575	VH-FW16	0.6363636363636364
ERR346600.7578	VH-FW9	0.65
ERR346600.7570	VH-FW16	0.6363636363636364
ERR346600.7560	VH-FW19	0.65
ERR346600.7587	VH-FW9	0.7
ERR346600.7576	VH-FW16	0.6363636363636364
ERR346600.7568	VH-FW16	0.6363636363636364
ERR346600.7581	VH-FW16	0.6363636363636364
ERR346600.7574	VH-FW16	0.5909090909090908
ERR346600.7583	VH-FW9	0.7
ERR346600.7585	VH-FW16	0.6363636363636364
ERR346600.7558	VH-FW16	0.6363636363636364
ERR346600.7584	VH-FW9	0.65
ERR346600.7582	VH-FW16	0.6818181818181819
ERR346600.7590	VH-FW16	0.6818181818181819
ERR346600.7579	VH-FW16	0.6363636363636364
ERR346600.7589	VH-FW16	0.6363636363636364
ERR346600.7591	VH-FW16	0.6363636363636364
ERR346600.7580	VH-FW9	0.7
ERR346600.7598	VH-FW9	0.7
ERR346600.7588	VH-FW16	0.6818181818181819
ERR346600.7573	VH-FW17	0.6
ERR346600.7586	VH-FW16	0.5909090909090908
ERR346600.7595	VH-FW16	0.6363636363636364
ERR346600.7597	VH-FW17	0.65
ERR346600.7596	VH-FW16	0.6818181818181819
ERR346600.7600	VH-FW16	0.6818181818181819
ERR346600.7603	VH-FW9	0.65
ERR346600.7602	VH-FW16	0.6363636363636364
ERR346600.7599	VH-FW9	0.7
ERR346600.7592	VH-FW9	0.65
ERR346600.7608	VH-FW17	0.6
ERR346600.7604	VH-FW17	0.6
ERR346600.7601	VH-FW9	0.7
ERR346600.7605	VH-FW17	0.6
ERR346600.7594	VH-FW3	0.7
ERR346600.7607	VH-FW9	0.7
ERR346600.7611	VH-FW2	0.6
ERR346600.7622	VH-FW17	0.6
ERR346600.7614	VH-FW16	0.6363636363636364
ERR346600.7613	VH-FW16	0.5909090909090908
ERR346600.7615	VH-FW16	0.6363636363636364
ERR346600.7609	VH-FW9	0.7
ERR346600.7621	VH-FW16	0.6363636363636364
ERR346600.7618	VH-FW16	0.6363636363636364
ERR346600.7616	VH-FW9	0.7
ERR346600.7624	VH-FW16	0.6818181818181819
ERR346600.7625	VH-FW16	0.6363636363636364
ERR346600.7623	VH-FW17	0.6
ERR346600.7628	VH-FW17	0.6
ERR346600.7617	VH-FW16	0.6818181818181819
ERR346600.7634	VH-FW9	0.65
ERR346600.7626	VH-FW16	0.6363636363636364
ERR346600.7630	VH-FW9	0.65
ERR346600.7619	VH-FW17	0.65
ERR346600.7612	VH-FW16	0.6363636363636364
ERR346600.7639	VH-FW9	0.65
ERR346600.7629	VH-FW9	0.7
ERR346600.7620	VH-FW16	0.5909090909090908
ERR346600.7631	VH-FW16	0.6363636363636364
ERR346600.7632	VH-FW16	0.5909090909090908
ERR346600.7633	VH-FW9	0.7
ERR346600.7627	VH-FW9	0.65
ERR346600.7644	VH-FW16	0.6363636363636364
ERR346600.7642	VH-FW16	0.5909090909090908
ERR346600.7649	VH-FW16	0.6363636363636364
ERR346600.7636	VH-FW17	0.6
ERR346600.7646	VH-FW9	0.7
ERR346600.7650	VH-FW9	0.7
ERR346600.7643	VH-FW16	0.6818181818181819
ERR346600.7637	VH-FW16	0.6818181818181819
ERR346600.7635	VH-FW9	0.7
ERR346600.7640	VH-FW17	0.6
ERR346600.7641	VH-FW16	0.6818181818181819
ERR346600.7647	VH-FW16	0.6363636363636364
ERR346600.7638	VH-FW17	0.6
ERR346600.7652	VH-FW16	0.6363636363636364
ERR346600.7656	VH-FW16	0.6363636363636364
ERR346600.7665	VH-FW16	0.6363636363636364
ERR346600.7658	VH-FW16	0.6363636363636364
ERR346600.7670	VH-FW16	0.6363636363636364
ERR346600.7655	VH-FW16	0.6363636363636364
ERR346600.7651	VH-FW16	0.6818181818181819
ERR346600.7657	VH-FW16	0.6818181818181819
ERR346600.7664	VH-FW17	0.65
ERR346600.7653	VH-FW17	0.6
ERR346600.7648	VH-FW9	0.7
ERR346600.7671	VH-FW17	0.6
ERR346600.7663	VH-FW9	0.65
ERR346600.7673	VH-FW9	0.7
ERR346600.7675	VH-FW9	0.65
ERR346600.7660	VH-FW16	0.6818181818181819
ERR346600.7666	VH-FW9	0.65
ERR346600.7669	VH-FW9	0.65
ERR346600.7668	VH-FW16	0.6363636363636364
ERR346600.7662	VH-FW16	0.6818181818181819
ERR346600.7661	VH-FW16	0.6363636363636364
ERR346600.7682	VH-FW16	0.6818181818181819
ERR346600.7676	VH-FW16	0.5909090909090908
ERR346600.7683	VH-FW9	0.7
ERR346600.7654	VH-FW16	0.6818181818181819
ERR346600.7689	VH-FW9	0.7
ERR346600.7681	VH-FW17	0.6
ERR346600.7677	VH-FW16	0.6363636363636364
ERR346600.7672	VH-FW9	0.65
ERR346600.7684	VH-FW9	0.7
ERR346600.7693	VH-FW17	0.6
ERR346600.7694	VH-FW9	0.7
ERR346600.7687	VH-FW17	0.65
ERR346600.7680	VH-FW9	0.7
ERR346600.7695	VH-FW9	0.65
ERR346600.7690	VH-FW9	0.65
ERR346600.7688	VH-FW16	0.5909090909090908
ERR346600.7686	VH-FW16	0.6363636363636364
ERR346600.7692	VH-FW16	0.5909090909090908
ERR346600.7699	VH-FW17	0.6
ERR346600.7685	VH-FW16	0.6818181818181819
ERR346600.7706	VH-FW16	0.6363636363636364
ERR346600.7691	VH-FW16	0.6363636363636364
ERR346600.7698	VH-FW9	0.65
ERR346600.7704	VH-FW16	0.6363636363636364
ERR346600.7696	VH-FW16	0.6363636363636364
ERR346600.7700	VH-FW9	0.65
ERR346600.7703	VH-FW16	0.6363636363636364
ERR346600.7697	VH-FW16	0.5909090909090908
ERR346600.7711	VH-FW16	0.5909090909090908
ERR346600.7705	VH-FW9	0.65
ERR346600.7710	VH-FW17	0.65
ERR346600.7701	VH-FW9	0.65
ERR346600.7707	VH-FW9	0.65
ERR346600.7702	VH-FW16	0.6363636363636364
ERR346600.7709	VH-FW16	0.6363636363636364
ERR346600.7712	VH-FW16	0.6818181818181819
ERR346600.7724	VH-FW16	0.6818181818181819
ERR346600.7720	VH-FW16	0.5909090909090908
ERR346600.7715	VH-FW9	0.65
ERR346600.7719	VH-FW9	0.7
ERR346600.7716	VH-FW9	0.7
ERR346600.7725	VH-FW16	0.5909090909090908
ERR346600.7730	VH-FW16	0.6363636363636364
ERR346600.7722	VH-FW17	0.6
ERR346600.7726	VH-FW17	0.6
ERR346600.7713	VH-FW16	0.6363636363636364
ERR346600.7721	VH-FW16	0.6818181818181819
ERR346600.7717	VH-FW16	0.6818181818181819
ERR346600.7727	VH-FW17	0.65
ERR346600.7718	VH-FW16	0.5909090909090908
ERR346600.7741	VH-FW9	0.7
ERR346600.7728	VH-FW16	0.6818181818181819
ERR346600.7747	VH-FW9	0.7
ERR346600.7735	VH-FW16	0.6363636363636364
ERR346600.7708	VH-FW16	0.6363636363636364
ERR346600.7731	VH-FW16	0.6818181818181819
ERR346600.7733	VH-FW16	0.6818181818181819
ERR346600.7732	VH-FW17	0.65
ERR346600.7744	VH-FW9	0.7
ERR346600.7729	VH-FW16	0.5909090909090908
ERR346600.7736	VH-FW16	0.6363636363636364
ERR346600.7723	VH-FW16	0.6363636363636364
ERR346600.7734	VH-FW16	0.6818181818181819
ERR346600.7742	VH-FW9	0.65
ERR346600.7739	VH-FW16	0.6363636363636364
ERR346600.7746	VH-FW9	0.65
ERR346600.7714	VH-FW16	0.5909090909090908
ERR346600.7743	VH-FW17	0.6
ERR346600.7754	VH-FW16	0.5909090909090908
ERR346600.7737	VH-FW16	0.6363636363636364
ERR346600.7755	VH-FW9	0.7
ERR346600.7745	VH-FW9	0.7
ERR346600.7738	VH-FW17	0.6
ERR346600.7751	VH-FW16	0.6363636363636364
ERR346600.7750	VH-FW9	0.7
ERR346600.7759	VH-FW9	0.65
ERR346600.7762	VH-FW16	0.6363636363636364
ERR346600.7758	VH-FW16	0.6363636363636364
ERR346600.7756	VH-FW17	0.6
ERR346600.7748	VH-FW9	0.65
ERR346600.7753	VH-FW9	0.65
ERR346600.7752	VH-FW17	0.6
ERR346600.7757	VH-FW9	0.65
ERR346600.7766	VH-FW16	0.6363636363636364
ERR346600.7749	VH-FW16	0.5909090909090908
ERR346600.7764	VH-FW16	0.6818181818181819
ERR346600.7761	VH-FW9	0.65
ERR346600.7774	VH-FW16	0.6818181818181819
ERR346600.7775	VH-FW9	0.7
ERR346600.7769	VH-FW17	0.65
ERR346600.7760	VH-FW16	0.6363636363636364
ERR346600.7770	VH-FW17	0.65
ERR346600.7773	VH-FW16	0.5909090909090908
ERR346600.7778	VH-FW16	0.6363636363636364
ERR346600.7763	VH-FW16	0.5909090909090908
ERR346600.7771	VH-FW17	0.65
ERR346600.7768	VH-FW16	0.6363636363636364
ERR346600.7779	VH-FW16	0.5909090909090908
ERR346600.7767	VH-FW16	0.6363636363636364
ERR346600.7777	VH-FW16	0.6818181818181819
ERR346600.7772	VH-FW16	0.6363636363636364
ERR346600.7776	VH-FW16	0.6363636363636364
ERR346600.7782	VH-FW17	0.6
ERR346600.7789	VH-FW16	0.6363636363636364
ERR346600.7780	VH-FW16	0.5909090909090908
ERR346600.7781	VH-FW9	0.65
ERR346600.7786	VH-FW16	0.6818181818181819
ERR346600.7793	VH-FW17	0.65
ERR346600.7790	VH-FW9	0.65
ERR346600.7792	VH-FW16	0.6363636363636364
ERR346600.7785	VH-FW9	0.65
ERR346600.7783	VH-FW16	0.6363636363636364
ERR346600.7765	VH-FW9	0.7
ERR346600.7794	VH-FW9	0.7
ERR346600.7784	VH-FW16	0.6363636363636364
ERR346600.7799	VH-FW9	0.65
ERR346600.7788	VH-FW9	0.65
ERR346600.7798	VH-FW9	0.65
ERR346600.7796	VH-FW16	0.6818181818181819
ERR346600.7791	VH-FW9	0.65
ERR346600.7807	VH-FW16	0.6363636363636364
ERR346600.7805	VH-FW9	0.65
ERR346600.7797	VH-FW9	0.65
ERR346600.7795	VH-FW9	0.65
ERR346600.7810	VH-FW16	0.6818181818181819
ERR346600.7787	VH-FW16	0.6818181818181819
ERR346600.7814	VH-FW16	0.6363636363636364
ERR346600.7800	VH-FW16	0.5909090909090908
ERR346600.7815	VH-FW16	0.5909090909090908
ERR346600.7801	VH-FW9	0.65
ERR346600.7803	VH-FW16	0.6363636363636364
ERR346600.7804	VH-FW16	0.6818181818181819
ERR346600.7825	VH-FW16	0.6818181818181819
ERR346600.7821	VH-FW9	0.7
ERR346600.7809	VH-FW17	0.6
ERR346600.7811	VH-FW16	0.6818181818181819
ERR346600.7802	VH-FW16	0.6818181818181819
ERR346600.7812	VH-FW16	0.6363636363636364
ERR346600.7816	VH-FW16	0.6363636363636364
ERR346600.7808	VH-FW16	0.6818181818181819
ERR346600.7827	VH-FW16	0.5909090909090908
ERR346600.7822	VH-FW16	0.6363636363636364
ERR346600.7813	VH-FW16	0.6363636363636364
ERR346600.7820	VH-FW9	0.65
ERR346600.7817	VH-FW9	0.7
ERR346600.7806	VH-FW16	0.5909090909090908
ERR346600.7832	VH-FW16	0.5909090909090908
ERR346600.7828	VH-FW16	0.6363636363636364
ERR346600.7823	VH-FW16	0.5909090909090908
ERR346600.7835	VH-FW17	0.65
ERR346600.7819	VH-FW9	0.7
ERR346600.7831	VH-FW16	0.6363636363636364
ERR346600.7826	VH-FW16	0.6818181818181819
ERR346600.7836	VH-FW16	0.6818181818181819
ERR346600.7843	VH-FW16	0.6363636363636364
ERR346600.7844	VH-FW9	0.65
ERR346600.7837	VH-FW16	0.5909090909090908
ERR346600.7829	VH-FW9	0.65
ERR346600.7847	VH-FW16	0.6818181818181819
ERR346600.7824	VH-FW9	0.65
ERR346600.7834	VH-FW17	0.6
ERR346600.7840	VH-FW9	0.65
ERR346600.7838	VH-FW16	0.6818181818181819
ERR346600.7839	VH-FW9	0.65
ERR346600.7833	VH-FW16	0.6818181818181819
ERR346600.7848	VH-FW9	0.65
ERR346600.7854	VH-FW17	0.6
ERR346600.7855	VH-FW16	0.6363636363636364
ERR346600.7842	VH-FW17	0.65
ERR346600.7851	VH-FW16	0.6363636363636364
ERR346600.7846	VH-FW16	0.6363636363636364
ERR346600.7841	VH-FW9	0.7
ERR346600.7852	VH-FW9	0.65
ERR346600.7859	VH-FW16	0.5909090909090908
ERR346600.7861	VH-FW9	0.65
ERR346600.7850	VH-FW17	0.6
ERR346600.7858	VH-FW9	0.7
ERR346600.7864	VH-FW17	0.65
ERR346600.7860	VH-FW16	0.6363636363636364
ERR346600.7849	VH-FW16	0.6363636363636364
ERR346600.7867	VH-FW9	0.7
ERR346600.7868	VH-FW16	0.6818181818181819
ERR346600.7873	VH-FW16	0.6363636363636364
ERR346600.7870	VH-FW9	0.65
ERR346600.7857	VH-FW16	0.6363636363636364
ERR346600.7863	VH-FW17	0.6
ERR346600.7865	VH-FW15	0.44999999999999996
ERR346600.7877	VH-FW9	0.65
ERR346600.7872	VH-FW9	0.7
ERR346600.7869	VH-FW16	0.6363636363636364
ERR346600.7875	VH-FW9	0.7
ERR346600.7878	VH-FW9	0.7
ERR346600.7862	VH-FW9	0.65
ERR346600.7879	VH-FW16	0.6818181818181819
ERR346600.7876	VH-FW16	0.6818181818181819
ERR346600.7871	VH-FW16	0.6363636363636364
ERR346600.7874	VH-FW16	0.6363636363636364
ERR346600.7887	VH-FW17	0.65
ERR346600.7888	VH-FW17	0.65
ERR346600.7886	VH-FW16	0.6818181818181819
ERR346600.7866	VH-FW9	0.65
ERR346600.7894	VH-FW16	0.6818181818181819
ERR346600.7880	VH-FW16	0.6363636363636364
ERR346600.7889	VH-FW17	0.6
ERR346600.7882	VH-FW16	0.6818181818181819
ERR346600.7881	VH-FW9	0.7
ERR346600.7892	VH-FW16	0.6818181818181819
ERR346600.7896	VH-FW16	0.6818181818181819
ERR346600.7890	VH-FW9	0.7
ERR346600.7883	VH-FW16	0.5909090909090908
ERR346600.7904	VH-FW17	0.65
ERR346600.7908	VH-FW9	0.7
ERR346600.7899	VH-FW16	0.5909090909090908
ERR346600.7884	VH-FW16	0.6363636363636364
ERR346600.7891	VH-FW16	0.5909090909090908
ERR346600.7898	VH-FW16	0.6818181818181819
ERR346600.7900	VH-FW16	0.5909090909090908
ERR346600.7885	VH-FW16	0.5909090909090908
ERR346600.7902	VH-FW9	0.65
ERR346600.7911	VH-FW17	0.65
ERR346600.7913	VH-FW16	0.6363636363636364
ERR346600.7916	VH-FW16	0.6818181818181819
ERR346600.7912	VH-FW16	0.6363636363636364
ERR346600.7909	VH-FW16	0.5909090909090908
ERR346600.7893	VH-FW9	0.65
ERR346600.7907	VH-FW16	0.5454545454545454
ERR346600.7901	VH-FW8	0.65
ERR346600.7914	VH-FW16	0.6363636363636364
ERR346600.7919	VH-FW9	0.7
ERR346600.7918	VH-FW16	0.6363636363636364
ERR346600.7905	VH-FW16	0.6818181818181819
ERR346600.7903	VH-FW9	0.65
ERR346600.7921	VH-FW16	0.6363636363636364
ERR346600.7915	VH-FW9	0.7
ERR346600.7927	VH-FW9	0.65
ERR346600.7917	VH-FW16	0.5909090909090908
ERR346600.7926	VH-FW9	0.7
ERR346600.7923	VH-FW16	0.6363636363636364
ERR346600.7924	VH-FW16	0.6363636363636364
ERR346600.7922	VH-FW9	0.7
ERR346600.7925	VH-FW16	0.6818181818181819
ERR346600.7910	VH-FW9	0.65
ERR346600.7928	VH-FW9	0.7
ERR346600.7933	VH-FW9	0.7
ERR346600.7931	VH-FW9	0.65
ERR346600.7935	VH-FW16	0.6363636363636364
ERR346600.7920	VH-FW17	0.6
ERR346600.7929	VH-FW16	0.6363636363636364
ERR346600.7930	VH-FW16	0.6363636363636364
ERR346600.7941	VH-FW17	0.6
ERR346600.7938	VH-FW16	0.6363636363636364
ERR346600.7932	VH-FW9	0.7
ERR346600.7937	VH-FW16	0.6818181818181819
ERR346600.7951	VH-FW16	0.6363636363636364
ERR346600.7946	VH-FW16	0.6363636363636364
ERR346600.7939	VH-FW16	0.6363636363636364
ERR346600.7944	VH-FW9	0.65
ERR346600.7956	VH-FW9	0.7
ERR346600.7943	VH-FW16	0.5909090909090908
ERR346600.7947	VH-FW16	0.6818181818181819
ERR346600.7934	VH-FW17	0.65
ERR346600.7948	VH-FW16	0.6363636363636364
ERR346600.7950	VH-FW16	0.6363636363636364
ERR346600.7960	VH-FW16	0.6363636363636364
ERR346600.7936	VH-FW9	0.65
ERR346600.7945	VH-FW16	0.6363636363636364
ERR346600.7940	VH-FW16	0.6363636363636364
ERR346600.7952	VH-FW16	0.6818181818181819
ERR346600.7959	VH-FW16	0.6818181818181819
ERR346600.7953	VH-FW9	0.65
ERR346600.7967	VH-FW16	0.6818181818181819
ERR346600.7949	VH-FW9	0.65
ERR346600.7965	VH-FW16	0.5909090909090908
ERR346600.7955	VH-FW16	0.6818181818181819
ERR346600.7961	VH-FW16	0.6363636363636364
ERR346600.7963	VH-FW9	0.65
ERR346600.7964	VH-FW16	0.6818181818181819
ERR346600.7954	VH-FW9	0.7
ERR346600.7969	VH-FW16	0.6363636363636364
ERR346600.7962	VH-FW14	0.6
ERR346600.7957	VH-FW16	0.6818181818181819
ERR346600.7977	VH-FW16	0.6363636363636364
ERR346600.7968	VH-FW14	0.65
ERR346600.7973	VH-FW16	0.6363636363636364
ERR346600.7958	VH-FW16	0.6363636363636364
ERR346600.7984	VH-FW16	0.6363636363636364
ERR346600.7983	VH-FW17	0.6
ERR346600.7980	VH-FW9	0.7
ERR346600.7971	VH-FW17	0.65
ERR346600.7978	VH-FW9	0.65
ERR346600.7976	VH-FW17	0.65
ERR346600.7975	VH-FW9	0.65
ERR346600.7986	VH-FW17	0.65
ERR346600.7987	VH-FW16	0.5909090909090908
ERR346600.7995	VH-FW9	0.7
ERR346600.7974	VH-FW17	0.65
ERR346600.7972	VH-FW9	0.65
ERR346600.7988	VH-FW16	0.5909090909090908
ERR346600.7991	VH-FW16	0.6363636363636364
ERR346600.7990	VH-FW9	0.7
ERR346600.7982	VH-FW9	0.65
ERR346600.7996	VH-FW9	0.65
ERR346600.8000	VH-FW9	0.65
ERR346600.7993	VH-FW16	0.6818181818181819
ERR346600.7989	VH-FW9	0.65
ERR346600.8004	VH-FW16	0.6363636363636364
ERR346600.8006	VH-FW9	0.7
ERR346600.7998	VH-FW9	0.65
ERR346600.7999	VH-FW16	0.5909090909090908
ERR346600.7994	VH-FW9	0.65
ERR346600.7966	VH-FW16	0.5909090909090908
ERR346600.7997	VH-FW9	0.7
ERR346600.7992	VH-FW17	0.6
ERR346600.8008	VH-FW9	0.7
ERR346600.7981	VH-FW16	0.6363636363636364
ERR346600.8013	VH-FW9	0.7
ERR346600.8007	VH-FW17	0.65
ERR346600.8003	VH-FW17	0.65
ERR346600.8009	VH-FW16	0.5909090909090908
ERR346600.8002	VH-FW16	0.6363636363636364
ERR346600.8005	VH-FW16	0.6818181818181819
ERR346600.8018	VH-FW17	0.6
ERR346600.8014	VH-FW16	0.5909090909090908
ERR346600.8017	VH-FW17	0.6
ERR346600.8001	VH-FW9	0.65
ERR346600.8028	VH-FW17	0.6
ERR346600.8011	VH-FW16	0.6818181818181819
ERR346600.8024	VH-FW16	0.5909090909090908
ERR346600.8010	VH-FW9	0.7
ERR346600.8021	VH-FW17	0.6
ERR346600.8020	VH-FW16	0.6363636363636364
ERR346600.8029	VH-FW16	0.6363636363636364
ERR346600.8016	VH-FW16	0.6363636363636364
ERR346600.8041	VH-FW17	0.65
ERR346600.8026	VH-FW9	0.65
ERR346600.8027	VH-FW9	0.7
ERR346600.8033	VH-FW16	0.6363636363636364
ERR346600.8025	VH-FW17	0.65
ERR346600.8019	VH-FW9	0.7
ERR346600.8032	VH-FW9	0.65
ERR346600.8023	VH-FW16	0.6818181818181819
ERR346600.8030	VH-FW9	0.65
ERR346600.8037	VH-FW17	0.6
ERR346600.8038	VH-FW16	0.5909090909090908
ERR346600.8040	VH-FW16	0.6818181818181819
ERR346600.8034	VH-FW9	0.65
ERR346600.8022	VH-FW9	0.7
ERR346600.8043	VH-FW16	0.6818181818181819
ERR346600.8042	VH-FW16	0.6363636363636364
ERR346600.8046	VH-FW16	0.6363636363636364
ERR346600.8036	VH-FW16	0.6818181818181819
ERR346600.8044	VH-FW9	0.65
ERR346600.8048	VH-FW17	0.65
ERR346600.8047	VH-FW9	0.7
ERR346600.8053	VH-FW17	0.6
ERR346600.8039	VH-FW17	0.6
